REGION,PROVINCE,CITY,LOCATION,OWNERSHIP_CLASS,Unnamed: 6,NAME OF HOSPITAL,ABC,MEDICAL_DIRECTOR,CLASS,SERVCE CAPABILI TY,CONTACT,EMAIL,FAX,MOBILE,REMARKS,Actual Hospital Name,Mapping_Address,lat,lng
CALABARZON,RIZAL,,"National Road, Brgy. Calahan, Cardona, Rizal",PVT,"QUEEN MARY HELP OF CHRISTIANS HOSPITAL, INC.",48,Dr. Mediatrix De Jesus,General,Level 1,"213-5245/ 213-
5246",qmhci@gmail.co m,NaN,NaN,NaN,NaN,"QUEEN MARY HELP OF CHRISTIANS HOSPITAL, INC.","QUEEN MARY HELP OF CHRISTIANS HOSPITAL, INC., CALABARZON, RIZAL",14.490884,121.23405
CALABARZON,RIZAL,,"J. Sumulong Avenue, Brgy. Bagumbayan, Teresa, Rizal",PVT,ST. THERESE DE LIMA MEDICAL HOSPITAL,35,Dr. Maria Lourdes Cornel,General,Level 1,661-4807,st.therese.hospita l@yahoo.com,NaN,NaN,NaN,NaN,ST. THERESE DE LIMA MEDICAL HOSPITAL,"ST. THERESE DE LIMA MEDICAL HOSPITAL, CALABARZON, RIZAL",14.5480642,121.2199952
CALABARZON,RIZAL,,"#6 Rizal Avenue, San Isidro, Taytay, Rizal",PVT,TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC.,54,Dr. Ana Lea Fernandez,General,Level 1,570-1102,admin@taytaydoc tors.com,NaN,NaN,NaN,NaN,TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC.,"TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC., CALABARZON, RIZAL",14.573773,121.125203
CALABARZON,RIZAL,,"Manila East Road, Brgy. Dolores, Taytay, Rizal",PVT,MANILA EAST MEDICAL CENTER,99,Dr. Rodolfo P. Luna,General,Level 2,6600000,manilaeast@yaho o.com,NaN,NaN,NaN,NaN,MANILA EAST MEDICAL CENTER,"MANILA EAST MEDICAL CENTER, CALABARZON, RIZAL",14.5741797,121.1435261
CALABARZON,RIZAL,,"Rizal Avenue cor Isagani St. San Isidro, Taytay, Rizal",PVT,TAYTAY MATERNITY & CHILD CARE CENTER,6,Dr. Raquel V. Gatapia,General,Level 1,"542-4728/ 383-
5898","gatapiamd@gmail
.com",NaN,NaN,NaN,NaN,TAYTAY MATERNITY & CHILD CARE CENTER,"TAYTAY MATERNITY & CHILD CARE CENTER, CALABARZON, RIZAL",14.5585549,121.1360819
CALABARZON,RIZAL,,"F.T. Catapusan St. Plaza Aldea, Tanay, Rizal",PVT,TANAY GENERAL HOSPITAL,29,Dr. Emiliano Francisco,General,Level 1,654-1049,tanaygenhospital @yahoo.com/ tanygeneralhospit al@yahoo.com,NaN,NaN,NaN,NaN,TANAY GENERAL HOSPITAL,"TANAY GENERAL HOSPITAL, CALABARZON, RIZAL",14.495471,121.289875
CALABARZON,RIZAL,Antipolo City,"Sumulong Highway, Dela paz, Antipolo City, Rizal",PVT,"ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER, INC.",100,Dr. Rufino E. Chan,General,Level 2,9848457,assumptionbod@ gmail.com,NaN,NaN,NaN,NaN,"ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER, INC.","ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER, INC., CALABARZON, RIZAL, Antipolo City",14.6056348,121.1738899
CALABARZON,RIZAL,Antipolo City,"126 Sumulong Highway, Brgy. Mayamot, Antipolo City, Rizal",PVT,ANTIPOLO CITY MEDICAL HOSPITAL,40,Dr. Arlyn V. Eming,General,Level 1,646-4326,acmh_cares@yah oo.com,NaN,NaN,NaN,NaN,ANTIPOLO CITY MEDICAL HOSPITAL,"ANTIPOLO CITY MEDICAL HOSPITAL, CALABARZON, RIZAL, Antipolo City",14.6292155,121.124005
CALABARZON,RIZAL,Antipolo City,"1348 Marcos Highway, Brgy. Mayamot, Antipolo City, Rizal",PVT,"METRO ANTIPOLO HOSPITAL & MEDICAL CENTER, INC.",109,Dr. Joyce Franseca C. Miranda,General,Level 2,8-7223208,metroanipolohosp ial@yahoo.com,NaN,NaN,NaN,NaN,"METRO ANTIPOLO HOSPITAL & MEDICAL CENTER, INC.","METRO ANTIPOLO HOSPITAL & MEDICAL CENTER, INC., CALABARZON, RIZAL, Antipolo City",14.6246302,121.1182247
CALABARZON,RIZAL,Antipolo City,"#8001 Marcos Highway, Mayamot, Antipolo City",PVT,"DIONISIO M. CORNEL MEDICAL CENTER, INC.",30,Dr. Don G. Cornel,General,Level 2,6450411,cornelmedicalcent er@yahoo.com,NaN,NaN,NaN,NaN,"DIONISIO M. CORNEL MEDICAL CENTER, INC.","DIONISIO M. CORNEL MEDICAL CENTER, INC., CALABARZON, RIZAL, Antipolo City",14.6253302,121.1222559
CALABARZON,RIZAL,Antipolo City,"M.L. Quezon Extentsion, Dalig, Antipolo City, Rizal",PVT,ANTIPOLO DOCTORS HOSPITAL,47,Dr. Rowena M. Manalo,General,Level 1,650-8269 loc 108,antipolo_dochosp @yahoo.com,NaN,NaN,NaN,NaN,ANTIPOLO DOCTORS HOSPITAL,"ANTIPOLO DOCTORS HOSPITAL, CALABARZON, RIZAL, Antipolo City",14.574379,121.177078
CALABARZON,RIZAL,Antipolo City,"144 San Jose St., Brgy. San Isidro, Antipolo City, Rizal",PVT,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL,30,Dr. Maria Divina S. Leyble,General,Level 1,697-1659,slmmhospital@ya hoo.com.ph,NaN,NaN,NaN,NaN,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL,"SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL, CALABARZON, RIZAL, Antipolo City",14.588399,121.177225
CALABARZON,RIZAL,Antipolo City,"Lot 4, Ninoy Aquino Ave., Brgy. Dela Paz, Antipolo City",PVT,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC,",73,Dr. Farrah Haidee Lynne D. Pedracio,General,Level 2,86959480-87,ehdeljohniii@gma il.com,NaN,NaN,NaN,NaN,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC,","CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC,, CALABARZON, RIZAL, Antipolo City",14.5896359,121.1698113
CALABARZON,RIZAL,Antipolo City,"Km 23 Highway, Sumulong, Sta. Cruz, Antipolo City, Rizal",PVT,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.,100,"Dr. Vicente O. Santos, Jr.",General,Level 2,29-2112400,NaN,NaN,NaN,NaN,NaN,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.,"FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP., CALABARZON, RIZAL, Antipolo City",14.6192442,121.1516881
MIMAROPA,ORIENTAL MINDORO,,"Francisco St.,
Marfrancisco, Pinamalayan, Oriental Mindoro",PVT,PINAMALAYAN DOCTORS' HOSPITAL,30,Dr. Eloisa Ng-Mambil,General,Level 1,(043) 284-4383,pinamalayandocto rs@yahoo.com,NaN,NaN,NaN,NaN,PINAMALAYAN DOCTORS' HOSPITAL,"PINAMALAYAN DOCTORS' HOSPITAL, MIMAROPA, ORIENTAL MINDORO",13.0367711,121.4825971
MIMAROPA,ORIENTAL MINDORO,,"Catiningan, Socorro, Oriental Mindoro",PVT,GRACE MISSION HOSPITAL,15,Dr. Charis Santiago,General,Level 1,NaN,gracemissionhos pitalinc@gmail.co m,NaN,NaN,NaN,NaN,GRACE MISSION HOSPITAL,"GRACE MISSION HOSPITAL, MIMAROPA, ORIENTAL MINDORO",13.0517397,121.4196008
MIMAROPA,ORIENTAL MINDORO,Calapan City,"Block 4, Sta. Maria Village, Calapan City, Oriental Mindoro",PVT,"STA. MARIA VILLAGE HOSPITAL, INC.",25,Dr. Vicente Jeronimo L. Santos,General,Level 1,(043) 288-8342,smvinc@yahoo.c om,NaN,NaN,NaN,NaN,"STA. MARIA VILLAGE HOSPITAL, INC.","STA. MARIA VILLAGE HOSPITAL, INC., MIMAROPA, ORIENTAL MINDORO, Calapan City",13.4089362,121.1751472
MIMAROPA,ORIENTAL MINDORO,Calapan City,"V.R. Medrano Sr. Corner
T.M. Kalaw Sts., Ilaya, Calapan City, Oriental Mindoro",PVT,HOSPITAL OF THE HOLY CROSS,30,Dr. Renato Jose M. Priela,General,Level 1,"(043) 228-4470,
(043) 441-0560",hhc_calapan@yah oo.com.ph,NaN,NaN,NaN,NaN,HOSPITAL OF THE HOLY CROSS,"HOSPITAL OF THE HOLY CROSS, MIMAROPA, ORIENTAL MINDORO, Calapan City",13.4118357,121.1821403
MIMAROPA,ORIENTAL MINDORO,Calapan City,"Brgy. Tawiran, Calapan City, Oriental Mindoro",PVT,"MARIA ESTRELLA GENERAL HOSPITAL, INC.",95,Dr. Melinda Corazon N. Goco,General,Level 2,043-2867386,megh2k6@yahoo. com,NaN,NaN,NaN,NaN,"MARIA ESTRELLA GENERAL HOSPITAL, INC.","MARIA ESTRELLA GENERAL HOSPITAL, INC., MIMAROPA, ORIENTAL MINDORO, Calapan City",13.3963471,121.1689646
MIMAROPA,ORIENTAL MINDORO,Calapan City,"J.P. Rizal St., Tawiran, Calapan City, Oriental Mindoro",PVT,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF ORIENTAL MINDORO (MMGHMCOM),50,Dr. Claro M. Reyes,General,Level 2,043-2882275,mmg.ormin@gmai l.com,NaN,NaN,NaN,NaN,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF ORIENTAL MINDORO (MMGHMCOM),"MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF ORIENTAL MINDORO (MMGHMCOM), MIMAROPA, ORIENTAL MINDORO, Calapan City",13.3770935,121.1645706
MIMAROPA,ORIENTAL MINDORO,Calapan City,"Lalud, Calapan City, Oriental Mindoro",PVT,LUNA GOCO MEDICAL CENTER,30,Dr. Mario Augusto Lorman L. Goco,General,Level 1,043-2882473,lgmc@hotmail.co m/lorman_d_great @yahoo.com,2867208,NaN,NaN,NaN,LUNA GOCO MEDICAL CENTER,"LUNA GOCO MEDICAL CENTER, MIMAROPA, ORIENTAL MINDORO, Calapan City",13.4004033,121.1707352
MIMAROPA,PALAWAN,,"Nickel Avenue, RTNMC, Rio Tuba, Bataraza, Palawan",PVT,RTN FOUNDATION INC. HOSPITAL,30,Dr. Bimbo T. Almonte,General,Level 1,NaN,rtnfi.hospital@rtnf i.nickelasia.com,NaN,NaN,NaN,NaN,RTN FOUNDATION INC. HOSPITAL,"RTN FOUNDATION INC. HOSPITAL, MIMAROPA, PALAWAN",8.5351383,117.4363328
MIMAROPA,PALAWAN,,"Brgy. Pangobilian, Brooke's Point, Palawan",PVT,LEONCIO GENERAL HOSPITAL,35,Dr. Narciso B. Leoncio,General,Level 1,9285944404,leoncio_general_ hospital@yahoo.c om,NaN,NaN,NaN,NaN,LEONCIO GENERAL HOSPITAL,"LEONCIO GENERAL HOSPITAL, MIMAROPA, PALAWAN",8.787614099999999,117.8373012
MIMAROPA,PALAWAN,,"Brooke's Point, Palawan",PVT,SAGRADO HOSPITAL INC.,40,Dr. Raul S. Sagrado,General,Level 1,NaN,NaN,NaN,NaN,NaN,NaN,SAGRADO HOSPITAL INC.,"SAGRADO HOSPITAL INC., MIMAROPA, PALAWAN",8.7806225,117.8387597
MIMAROPA,PALAWAN,,"Brooke's Point, Palawan",PVT,BERACHAH HOSPITAL,39,Dr. Elvie B. Soriano,General,Level 1,NaN,NaN,NaN,NaN,NaN,NaN,BERACHAH HOSPITAL,"BERACHAH HOSPITAL, MIMAROPA, PALAWAN",8.7814992,117.8371255
MIMAROPA,PALAWAN,Puerto Princesa City,"San Pedro, Puerto Princesa City, Palawan",PVT,"ADVENTIST HOSPITAL-PALAWAN, INC.",162,Dr. Ronnie Dan G. Salazar,General,Level 2,(048) 433 1247,admin@aventisth ealth-pwn.com,NaN,NaN,NaN,NaN,"ADVENTIST HOSPITAL-PALAWAN, INC.","ADVENTIST HOSPITAL-PALAWAN, INC., MIMAROPA, PALAWAN, Puerto Princesa City",9.7642581,118.7479804
MIMAROPA,PALAWAN,Puerto Princesa City,"Corner Burgos/Mabini St., Puerto Princesa City, Palawan",PVT,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMGMPC),120,Dr. Paul S. Castillo,General,Level 2,(48) 433-3038,pmmgmpc1998@y ahoo.com,NaN,NaN,NaN,NaN,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMGMPC),"PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMGMPC), MIMAROPA, PALAWAN, Puerto Princesa City",9.7638429,118.7473298
MIMAROPA,ROMBLON,,"National Road, Tulay, Odiongan, Romblon",PVT,ISIAH HOSPITAL AND MEDICAL CENTER,22,Dr. Francisco F. Firmalo III,General,Level 1,(042) 567-6789,isiah_hospital@ya hoo.com,NaN,NaN,15-22,NaN,ISIAH HOSPITAL AND MEDICAL CENTER,"ISIAH HOSPITAL AND MEDICAL CENTER, MIMAROPA, ROMBLON",12.3851283,121.9869934
BICOL,ALBAY,,"Rizal St. Ext., Bañag, Daraga, Albay",PVT,"DARAGA DOCTORS’ HOSPITAL, INC.",59,Dr. Jose S. Daep,General,Level 2,"204-94-97 / 204-
94-98",ddh_hospital@ya hoo.com,NaN,NaN,NaN,NaN,"DARAGA DOCTORS’ HOSPITAL, INC.","DARAGA DOCTORS’ HOSPITAL, INC., BICOL, ALBAY",13.15395,123.7110168
BICOL,ALBAY,Ligao City,"Diversion Road, Binatagan, Ligao City, Albay",PVT,"ZONE MEDICAL AND INTERVENTION HOSPITAL, INC.",54,Dr. Christopher R. Asido,General,Level 1,9209736822,zmihospital@gma il.com,NaN,NaN,NaN,NaN,"ZONE MEDICAL AND INTERVENTION HOSPITAL, INC.","ZONE MEDICAL AND INTERVENTION HOSPITAL, INC., BICOL, ALBAY, Ligao City",13.2392051,123.5314839
BICOL,ALBAY,Tabaco City,"Bocalbos St., Basud, Tabaco City, Albay",PVT,CABREDO GENERAL HOSPITAL,25,Dr. Juan B. Cabredo III,General,Level 1,NaN,cabredo_gen@ya hoo.com,NaN,9153614408,NaN,NaN,CABREDO GENERAL HOSPITAL,"CABREDO GENERAL HOSPITAL, BICOL, ALBAY, Tabaco City",13.32465,123.645115
BICOL,ALBAY,Tabaco City,"Ruivivar St.,Tayhi, Tabaco City, Albay",PVT,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.",65,Dr. Mark Adventure C. Berces,General,Level 1,052 487 52 82,cope_hospital@y ahoo.com,NaN,NaN,NaN,NaN,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.","DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC., BICOL, ALBAY, Tabaco City",13.3610932,123.7295723
BICOL,ALBAY,Tabaco City,"Karangahan Boulevard, Purok 3 Bombon, Tabaco City, Albay",PVT,JAIME B. BERCES MEMORIAL HOSPITAL,35,Dr. Edwin Lino B. Romano,General,Level 1,052 732 7670,jbbmh@yahoo.co m,NaN,NaN,NaN,NaN,JAIME B. BERCES MEMORIAL HOSPITAL,"JAIME B. BERCES MEMORIAL HOSPITAL, BICOL, ALBAY, Tabaco City",13.3603571,123.7257167
BICOL,ALBAY,Legazpi City,"Peñaranda Street, Legazpi City, Albay",PVT,"ALBAY DOCTORS’ HOSPITAL, INC.",55,Dr. Summer Aurora N. Nieva,General,Level 2,"052-
4807838/4808747",adh_hospital@ya hoo.com,NaN,NaN,NaN,NaN,"ALBAY DOCTORS’ HOSPITAL, INC.","ALBAY DOCTORS’ HOSPITAL, INC., BICOL, ALBAY, Legazpi City",13.149789,123.753278
BICOL,ALBAY,Legazpi City,"Captain F. Aquende Drive, Legazpi City",PVT,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC.",75,Dr. Edberto R. General,General,Level 2,052-4812839,aquinashospital@ yahoo.com,NaN,NaN,NaN,NaN,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC.","UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC., BICOL, ALBAY, Legazpi City",13.1637329,123.7512658
BICOL,ALBAY,Legazpi City,"Don Juan S. Estevez St., Guevarra Subd., Ilawod East, Legaspi City, Albay",PVT,"ESTEVEZ MEMORIAL HOSPITAL, INC.",100,Dr. Lourdes V. Estevez,General,Level 2,"052-4804021 loc
6004-6024",emh@estevezhos pital.com/mlv.estz @gmail.com,4802135,9189247495,NaN,NaN,"ESTEVEZ MEMORIAL HOSPITAL, INC.","ESTEVEZ MEMORIAL HOSPITAL, INC., BICOL, ALBAY, Legazpi City",13.1380867,123.7406944
BICOL,ALBAY,Legazpi City,Rizal Street,PVT,AGO GENERAL HOSPITAL,40,Dr. Christopher    D. Gianan,General,Level 1,052-4811849,amec.bccm@yaho o.com,4811155,NaN,NaN,NaN,AGO GENERAL HOSPITAL,"AGO GENERAL HOSPITAL, BICOL, ALBAY, Legazpi City",13.139655,123.730945
BICOL,ALBAY,Legazpi City,"Imperial Court Subdivision, Rizal St., Legaspi City, Albay",PVT,"TANCHULING GENERAL HOSPITAL, INC.",50,Dr. Patricia Iris M. Tanchuling,General,Level 2,(052) 742 0099,"tghlegazpi@gmail
.com",NaN,NaN,NaN,NaN,"TANCHULING GENERAL HOSPITAL, INC.","TANCHULING GENERAL HOSPITAL, INC., BICOL, ALBAY, Legazpi City",13.1437097,123.7519526
BICOL,CAMARINES NORTE,,"Governor Panotes Avenue, Brgy. VII, Daet, Camarines Norte",PVT,DAET DOCTORS HOSPITAL INCORPORATED,72,"Dr. Victoria B. Gonzales, Mhca",General,Level 1,(054) 875-5592,ddhiofficial@gmai l.com,NaN,NaN,NaN,NaN,DAET DOCTORS HOSPITAL INCORPORATED,"DAET DOCTORS HOSPITAL INCORPORATED, BICOL, CAMARINES NORTE",14.115231,122.9637641
BICOL,CAMARINES NORTE,,"Vinzons Avenue, Barangay Lag-on, Daet, Camarines Norte",PVT,OUR LADY OF LOURDES HOSPITAL,50,"Dr. Abundio G. Palencia, Jr.",General,Level 2,054-7212664,"ollh65dch@yahoo
.com",7212210,NaN,NaN,NaN,OUR LADY OF LOURDES HOSPITAL,"OUR LADY OF LOURDES HOSPITAL, BICOL, CAMARINES NORTE",14.1209822,122.9470459
BICOL,CAMARINES NORTE,,"Diversion Road, Camambugan, Daet, Camarines Norte",PVT,SANTISSIMA TRINIDAD HOSPITAL OF DAET,25,"Dr. Magdaleno A. Manugas, Jr.",General,Level 2,054-7210224,santissima_19@y ahoo.com,NaN,NaN,NaN,NaN,SANTISSIMA TRINIDAD HOSPITAL OF DAET,"SANTISSIMA TRINIDAD HOSPITAL OF DAET, BICOL, CAMARINES NORTE",14.1064145,122.949379
BICOL,CAMARINES NORTE,,"1328 Dasmariñas St., Brgy. 8, Daet, Camarines Norte",PVT,"LEON D. HERNANDEZ MEMORIAL HOSPITAL, INC.",114,Dr. Cielito R. Novero,General,Level 2,(054) 571 2811,ldhmh_docs@yah oo.com,NaN,NaN,NaN,NaN,"LEON D. HERNANDEZ MEMORIAL HOSPITAL, INC.","LEON D. HERNANDEZ MEMORIAL HOSPITAL, INC., BICOL, CAMARINES NORTE",14.1146951,122.9568037
BICOL,CAMARINES NORTE,,"M. Roxas St., Poblacion, Sta. Elena, Camarines Norte",PVT,ROSARY OF VIRGIN MARY HOSPITAL,35,Dr. Noli D. Bayani,General,Level 1,054-8850764,rovimahospital@g mail.com,NaN,NaN,NaN,NaN,ROSARY OF VIRGIN MARY HOSPITAL,"ROSARY OF VIRGIN MARY HOSPITAL, BICOL, CAMARINES NORTE",14.1855426,122.3945993
BICOL,CAMARINES SUR,,"Sta. Elena, Baras, Nabua, Camarines Sur",PVT,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR,36,Dr. Godofredo V. Belmonte,General,Level 1,(054) 288-1156,mmgcamsur@yah oo.com.ph,NaN,9178093230,NaN,NaN,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR,"MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR, BICOL, CAMARINES SUR",13.5250197,123.3486147
BICOL,CAMARINES SUR,,"San  Jose Street, Goa, Camarines Sur",PVT,"ST. JOHN HOSPITAL, INC. (GOA- NAGA CITY)",20,Dr. Ma. Teresita Panday,General,Level 1,(054)8812488,"st.johnhospitalinc
_goa@yahoo.com",NaN,NaN,NaN,NaN,"ST. JOHN HOSPITAL, INC. (GOA- NAGA CITY)","ST. JOHN HOSPITAL, INC. (GOA- NAGA CITY), BICOL, CAMARINES SUR",13.6227458,123.190477
BICOL,CAMARINES SUR,Naga City,"424 Dimasalang Street, San Francisco, Naga City, Camarines Sur",PVT,"DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL, INC.",15,Dr. Nilo A. Reazon,General,Level 1,54 4727887,dr.niloroahospital @yahoo.com,NaN,NaN,NaN,NaN,"DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL, INC.","DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL, INC., BICOL, CAMARINES SUR, Naga City",13.6260907,123.1871233
BICOL,CAMARINES SUR,Naga City,"Central Business District II, Barangay Triangulo, Naga City, Camarines Sur",PVT,BICOL ACCESS HEALTH CENTRUM,50,Dr. Rosalita Amonte- Prado,General,Level 2,(054) 871- 3377/205-9033,bicolaccesshealth centrum2015@ya hoo.com.ph,4732243,NaN,NaN,NaN,BICOL ACCESS HEALTH CENTRUM,"BICOL ACCESS HEALTH CENTRUM, BICOL, CAMARINES SUR, Naga City",13.61893,123.1920439
BICOL,CAMARINES SUR,Naga City,"CBD2, Roxas Avenue, Diversion Road, Triangulo,
Naga City",PVT,NICC DOCTORS’ HOSPITAL,156,"Dr. Olivia T. Rances (new Medical Director
effective Oct.)",General,Level 2,054-4727252,niccdoctorshospit al@gmail.com,NaN,NaN,NaN,NaN,NICC DOCTORS’ HOSPITAL,"NICC DOCTORS’ HOSPITAL, BICOL, CAMARINES SUR, Naga City",13.6160858,123.1926965
BICOL,CAMARINES SUR,Naga City,"Panganiban Drive, Naga City, Camarines Sur",PVT,"ST. JOHN HOSPITAL, INC.",60,Dr. Jose Pierre A. Panday,General,Level 2,054-4738919,stjohnhosp72_na ga_4400@yahoo.c om,NaN,NaN,NaN,NaN,"ST. JOHN HOSPITAL, INC.","ST. JOHN HOSPITAL, INC., BICOL, CAMARINES SUR, Naga City",13.6227458,123.190477
BICOL,CAMARINES SUR,Naga City,"Roxas Avenue, Triangulo, Naga City, Camarines Sur",PVT,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC.",150,Dr. Roberto A. Sarmiento,General,Level 3,"054-4724025-
30/8118060",mshospital2004@ yahoo.com/usihs dvphsoffice@yah oo.com,NaN,NaN,NaN,NaN,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC.","UNIVERSIDAD DE STA. ISABEL DE NAGA, INC., BICOL, CAMARINES SUR, Naga City",13.6282029,123.1882223
BICOL,CAMARINES SUR,Iriga City,"Hi-way 1, San Roque, Iriga City, Camarines Sur",PVT,"CHMSC LOURDES HOSPITAL
(formerly LOURDES HOSPITAL)",40,"Dr. Josefino S. Catangui, FPCS",General,Level 1,(054) 299-8606,lhiriga@yahoo.co m.ph,NaN,9495881998,changed name,NaN,"CHMSC LOURDES HOSPITAL
(formerly LOURDES HOSPITAL)","CHMSC LOURDES HOSPITAL
(formerly LOURDES HOSPITAL), BICOL, CAMARINES SUR, Iriga City",13.4221619,123.4139883
BICOL,CAMARINES SUR,Iriga City,"029 Hiway 1, San Jose, Iriga City, Camarines Sur",PVT,OUR LADY MEDIATRIX HOSPITAL,50,Dr. Lynie I. Gonzales,General,Level 1,(054) 299-2666,mediatrixhospital @yahoo.com,NaN,NaN,NaN,NaN,OUR LADY MEDIATRIX HOSPITAL,"OUR LADY MEDIATRIX HOSPITAL, BICOL, CAMARINES SUR, Iriga City",13.4199913,123.405249
BICOL,CAMARINES SUR,Iriga City,"Highway 1, San Jose, Iriga City, Camarines Sur",PVT,VILLANUEVA - TANCHULING MATERNITY AND GENERAL HOSPITAL,15,Dr. Ray P. Tanchuling,General,Level 1,(054) 299-2122,hrvtanchulinghos pital@gmail.com,NaN,NaN,NaN,NaN,VILLANUEVA - TANCHULING MATERNITY AND GENERAL HOSPITAL,"VILLANUEVA - TANCHULING MATERNITY AND GENERAL HOSPITAL, BICOL, CAMARINES SUR, Iriga City",13.4205369,123.4180473
BICOL,CAMARINES SUR,Iriga City,"Zone 2, Servants of Jesus Avenue, Francia, Iriga City",PVT,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC.",100,Dr. Pauline T. Kollin,General,Level 1,(054) 2991271,filipinas_stamariaj osefa@yahoo.co m,NaN,NaN,NaN,NaN,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC.","STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC., BICOL, CAMARINES SUR, Iriga City",13.413456,123.4064102
BICOL,CATANDUANES,,"E. Rafael St., Rawis, Virac, Catanduanes",PVT,"IMMACULATE HEART OF MARY HOSPITAL, INC.",36,Dr. Rommel P. Valen,General,Level 2,"09294246583/052-
8114250",hludette@yahoo.c om/aiovillena@ya hoo.com/ihmh_he art@yahoo.com,NaN,NaN,NaN,NaN,"IMMACULATE HEART OF MARY HOSPITAL, INC.","IMMACULATE HEART OF MARY HOSPITAL, INC., BICOL, CATANDUANES",13.5842778,124.2367727
BICOL,CATANDUANES,,"Surtida St., Barangay Valencia, Virac, Catanduanes",PVT,"CATANDUANES DOCTORS HOSPITAL, INC.",60,Dr. Annabel J. Mata,General,Level 2,(052) 740-5441,information_cdhig mail.com,NaN,"09209605208/09171
435844/0917503265
2/09285549677",NaN,NaN,"CATANDUANES DOCTORS HOSPITAL, INC.","CATANDUANES DOCTORS HOSPITAL, INC., BICOL, CATANDUANES",13.5891992,124.1928646
BICOL,MASBATE,Masbate City,"Rosero St., Brgy.  Centro, Masbate City, Masbate",PVT,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,20,"Dr. Pantaleon K. Amadora, Jr.",General,Level 1,(056) 3335331,masbate_mmg@y ahoo.com,NaN,NaN,NaN,NaN,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,"MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE, BICOL, MASBATE, Masbate City",12.3574346,123.5504076
BICOL,SORSOGON,Sorsogon City,"7852 Rizal St., Pio, Sorsogon City",PVT,"CHACON GENERAL HOSPITAL, INC.",18,Dr. Alberto Chacon,General,Level 1,NaN,chacongeneralho spital@gmail.com,NaN,9065630443,dec. 33-18,NaN,"CHACON GENERAL HOSPITAL, INC.","CHACON GENERAL HOSPITAL, INC., BICOL, SORSOGON, Sorsogon City",12.9707049,123.9983329
BICOL,SORSOGON,Sorsogon City,"Pangpang, Sorsogon City",PVT,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,100,Dr. Rogelio G. Rivera,General,Level 2,NaN,sorsogonmmg@y ahoo.com,NaN,9154792094,NaN,NaN,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,"SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE, BICOL, SORSOGON, Sorsogon City",12.9784042,123.9869517
