,REGION,PROVINCE,CITY,LOCATION,OWNERSHIP CLASS.,,NAME OF HOSPITAL,ABC,MEDICAL DIRECTOR/ CHIEF OF HOSPITAL,CLASS,SERVCE CAPABILI TY,CONTACT NOS.,E-MAIL ADDRESS,FAX NO.,MOBILE NO.,REMARKS,Actual Hospital Name
830,CALABARZON,RIZAL,,"National Road, Brgy. Calahan, Cardona, Rizal",PVT,"QUEEN MARY HELP OF CHRISTIANS HOSPITAL, INC.",48,Dr. Mediatrix De Jesus,General,Level 1,"213-5245/ 213-
5246",qmhci@gmail.co m,,,,,"QUEEN MARY HELP OF CHRISTIANS HOSPITAL, INC."
831,CALABARZON,RIZAL,,"J. Sumulong Avenue, Brgy. Bagumbayan, Teresa, Rizal",PVT,ST. THERESE DE LIMA MEDICAL HOSPITAL,35,Dr. Maria Lourdes Cornel,General,Level 1,661-4807,st.therese.hospita l@yahoo.com,,,,,ST. THERESE DE LIMA MEDICAL HOSPITAL
832,CALABARZON,RIZAL,,"#6 Rizal Avenue, San Isidro, Taytay, Rizal",PVT,TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC.,54,Dr. Ana Lea Fernandez,General,Level 1,570-1102,admin@taytaydoc tors.com,,,,,TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC.
833,CALABARZON,RIZAL,,"Manila East Road, Brgy. Dolores, Taytay, Rizal",PVT,MANILA EAST MEDICAL CENTER,99,Dr. Rodolfo P. Luna,General,Level 2,6600000,manilaeast@yaho o.com,,,,,MANILA EAST MEDICAL CENTER
834,CALABARZON,RIZAL,,"Rizal Avenue cor Isagani St. San Isidro, Taytay, Rizal",PVT,TAYTAY MATERNITY & CHILD CARE CENTER,6,Dr. Raquel V. Gatapia,General,Level 1,"542-4728/ 383-
5898","gatapiamd@gmail
.com",,,,,TAYTAY MATERNITY & CHILD CARE CENTER
835,CALABARZON,RIZAL,,"F.T. Catapusan St. Plaza Aldea, Tanay, Rizal",PVT,TANAY GENERAL HOSPITAL,29,Dr. Emiliano Francisco,General,Level 1,654-1049,tanaygenhospital @yahoo.com/ tanygeneralhospit al@yahoo.com,,,,,TANAY GENERAL HOSPITAL
836,CALABARZON,RIZAL,Antipolo City,"Sumulong Highway, Dela paz, Antipolo City, Rizal",PVT,"ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER, INC.",100,Dr. Rufino E. Chan,General,Level 2,9848457,assumptionbod@ gmail.com,,,,,"ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER, INC."
837,CALABARZON,RIZAL,Antipolo City,"126 Sumulong Highway, Brgy. Mayamot, Antipolo City, Rizal",PVT,ANTIPOLO CITY MEDICAL HOSPITAL,40,Dr. Arlyn V. Eming,General,Level 1,646-4326,acmh_cares@yah oo.com,,,,,ANTIPOLO CITY MEDICAL HOSPITAL
838,CALABARZON,RIZAL,Antipolo City,"1348 Marcos Highway, Brgy. Mayamot, Antipolo City, Rizal",PVT,"METRO ANTIPOLO HOSPITAL & MEDICAL CENTER, INC.",109,Dr. Joyce Franseca C. Miranda,General,Level 2,8-7223208,metroanipolohosp ial@yahoo.com,,,,,"METRO ANTIPOLO HOSPITAL & MEDICAL CENTER, INC."
839,CALABARZON,RIZAL,Antipolo City,"#8001 Marcos Highway, Mayamot, Antipolo City",PVT,"DIONISIO M. CORNEL MEDICAL CENTER, INC.",30,Dr. Don G. Cornel,General,Level 2,6450411,cornelmedicalcent er@yahoo.com,,,,,"DIONISIO M. CORNEL MEDICAL CENTER, INC."
840,CALABARZON,RIZAL,Antipolo City,"M.L. Quezon Extentsion, Dalig, Antipolo City, Rizal",PVT,ANTIPOLO DOCTORS HOSPITAL,47,Dr. Rowena M. Manalo,General,Level 1,650-8269 loc 108,antipolo_dochosp @yahoo.com,,,,,ANTIPOLO DOCTORS HOSPITAL
841,CALABARZON,RIZAL,Antipolo City,"144 San Jose St., Brgy. San Isidro, Antipolo City, Rizal",PVT,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL,30,Dr. Maria Divina S. Leyble,General,Level 1,697-1659,slmmhospital@ya hoo.com.ph,,,,,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL
842,CALABARZON,RIZAL,Antipolo City,"Lot 4, Ninoy Aquino Ave., Brgy. Dela Paz, Antipolo City",PVT,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC,",73,Dr. Farrah Haidee Lynne D. Pedracio,General,Level 2,86959480-87,ehdeljohniii@gma il.com,,,,,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC,"
843,CALABARZON,RIZAL,Antipolo City,"Km 23 Highway, Sumulong, Sta. Cruz, Antipolo City, Rizal",PVT,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.,100,"Dr. Vicente O. Santos, Jr.",General,Level 2,29-2112400,,,,,,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.
844,MIMAROPA,ORIENTAL MINDORO,,"Francisco St.,
Marfrancisco, Pinamalayan, Oriental Mindoro",PVT,PINAMALAYAN DOCTORS' HOSPITAL,30,Dr. Eloisa Ng-Mambil,General,Level 1,(043) 284-4383,pinamalayandocto rs@yahoo.com,,,,,PINAMALAYAN DOCTORS' HOSPITAL
845,MIMAROPA,ORIENTAL MINDORO,,"Catiningan, Socorro, Oriental Mindoro",PVT,GRACE MISSION HOSPITAL,15,Dr. Charis Santiago,General,Level 1,,gracemissionhos pitalinc@gmail.co m,,,,,GRACE MISSION HOSPITAL
846,MIMAROPA,ORIENTAL MINDORO,Calapan City,"Block 4, Sta. Maria Village, Calapan City, Oriental Mindoro",PVT,"STA. MARIA VILLAGE HOSPITAL, INC.",25,Dr. Vicente Jeronimo L. Santos,General,Level 1,(043) 288-8342,smvinc@yahoo.c om,,,,,"STA. MARIA VILLAGE HOSPITAL, INC."
847,MIMAROPA,ORIENTAL MINDORO,Calapan City,"V.R. Medrano Sr. Corner
T.M. Kalaw Sts., Ilaya, Calapan City, Oriental Mindoro",PVT,HOSPITAL OF THE HOLY CROSS,30,Dr. Renato Jose M. Priela,General,Level 1,"(043) 228-4470,
(043) 441-0560",hhc_calapan@yah oo.com.ph,,,,,HOSPITAL OF THE HOLY CROSS
848,MIMAROPA,ORIENTAL MINDORO,Calapan City,"Brgy. Tawiran, Calapan City, Oriental Mindoro",PVT,"MARIA ESTRELLA GENERAL HOSPITAL, INC.",95,Dr. Melinda Corazon N. Goco,General,Level 2,043-2867386,megh2k6@yahoo. com,,,,,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
849,MIMAROPA,ORIENTAL MINDORO,Calapan City,"J.P. Rizal St., Tawiran, Calapan City, Oriental Mindoro",PVT,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF ORIENTAL MINDORO (MMGHMCOM),50,Dr. Claro M. Reyes,General,Level 2,043-2882275,mmg.ormin@gmai l.com,,,,,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF ORIENTAL MINDORO (MMGHMCOM)
850,MIMAROPA,ORIENTAL MINDORO,Calapan City,"Lalud, Calapan City, Oriental Mindoro",PVT,LUNA GOCO MEDICAL CENTER,30,Dr. Mario Augusto Lorman L. Goco,General,Level 1,043-2882473,lgmc@hotmail.co m/lorman_d_great @yahoo.com,2867208,,,,LUNA GOCO MEDICAL CENTER
851,MIMAROPA,PALAWAN,,"Nickel Avenue, RTNMC, Rio Tuba, Bataraza, Palawan",PVT,RTN FOUNDATION INC. HOSPITAL,30,Dr. Bimbo T. Almonte,General,Level 1,,rtnfi.hospital@rtnf i.nickelasia.com,,,,,RTN FOUNDATION INC. HOSPITAL
852,MIMAROPA,PALAWAN,,"Brgy. Pangobilian, Brooke's Point, Palawan",PVT,LEONCIO GENERAL HOSPITAL,35,Dr. Narciso B. Leoncio,General,Level 1,9285944404,leoncio_general_ hospital@yahoo.c om,,,,,LEONCIO GENERAL HOSPITAL
853,MIMAROPA,PALAWAN,,"Brooke's Point, Palawan",PVT,SAGRADO HOSPITAL INC.,40,Dr. Raul S. Sagrado,General,Level 1,,,,,,,SAGRADO HOSPITAL INC.
854,MIMAROPA,PALAWAN,,"Brooke's Point, Palawan",PVT,BERACHAH HOSPITAL,39,Dr. Elvie B. Soriano,General,Level 1,,,,,,,BERACHAH HOSPITAL
855,MIMAROPA,PALAWAN,Puerto Princesa City,"San Pedro, Puerto Princesa City, Palawan",PVT,"ADVENTIST HOSPITAL-PALAWAN, INC.",162,Dr. Ronnie Dan G. Salazar,General,Level 2,(048) 433 1247,admin@aventisth ealth-pwn.com,,,,,"ADVENTIST HOSPITAL-PALAWAN, INC."
856,MIMAROPA,PALAWAN,Puerto Princesa City,"Corner Burgos/Mabini St., Puerto Princesa City, Palawan",PVT,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMGMPC),120,Dr. Paul S. Castillo,General,Level 2,(48) 433-3038,pmmgmpc1998@y ahoo.com,,,,,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMGMPC)
857,MIMAROPA,ROMBLON,,"National Road, Tulay, Odiongan, Romblon",PVT,ISIAH HOSPITAL AND MEDICAL CENTER,22,Dr. Francisco F. Firmalo III,General,Level 1,(042) 567-6789,isiah_hospital@ya hoo.com,,,15-22,,ISIAH HOSPITAL AND MEDICAL CENTER
858,BICOL,ALBAY,,"Rizal St. Ext., Bañag, Daraga, Albay",PVT,"DARAGA DOCTORS’ HOSPITAL, INC.",59,Dr. Jose S. Daep,General,Level 2,"204-94-97 / 204-
94-98",ddh_hospital@ya hoo.com,,,,,"DARAGA DOCTORS’ HOSPITAL, INC."
859,BICOL,ALBAY,Ligao City,"Diversion Road, Binatagan, Ligao City, Albay",PVT,"ZONE MEDICAL AND INTERVENTION HOSPITAL, INC.",54,Dr. Christopher R. Asido,General,Level 1,9209736822,zmihospital@gma il.com,,,,,"ZONE MEDICAL AND INTERVENTION HOSPITAL, INC."
860,BICOL,ALBAY,Tabaco City,"Bocalbos St., Basud, Tabaco City, Albay",PVT,CABREDO GENERAL HOSPITAL,25,Dr. Juan B. Cabredo III,General,Level 1,,cabredo_gen@ya hoo.com,,9153614408,,,CABREDO GENERAL HOSPITAL
861,BICOL,ALBAY,Tabaco City,"Ruivivar St.,Tayhi, Tabaco City, Albay",PVT,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.",65,Dr. Mark Adventure C. Berces,General,Level 1,052 487 52 82,cope_hospital@y ahoo.com,,,,,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC."
862,BICOL,ALBAY,Tabaco City,"Karangahan Boulevard, Purok 3 Bombon, Tabaco City, Albay",PVT,JAIME B. BERCES MEMORIAL HOSPITAL,35,Dr. Edwin Lino B. Romano,General,Level 1,052 732 7670,jbbmh@yahoo.co m,,,,,JAIME B. BERCES MEMORIAL HOSPITAL
863,BICOL,ALBAY,Legazpi City,"Peñaranda Street, Legazpi City, Albay",PVT,"ALBAY DOCTORS’ HOSPITAL, INC.",55,Dr. Summer Aurora N. Nieva,General,Level 2,"052-
4807838/4808747",adh_hospital@ya hoo.com,,,,,"ALBAY DOCTORS’ HOSPITAL, INC."
864,BICOL,ALBAY,Legazpi City,"Captain F. Aquende Drive, Legazpi City",PVT,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC.",75,Dr. Edberto R. General,General,Level 2,052-4812839,aquinashospital@ yahoo.com,,,,,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC."
865,BICOL,ALBAY,Legazpi City,"Don Juan S. Estevez St., Guevarra Subd., Ilawod East, Legaspi City, Albay",PVT,"ESTEVEZ MEMORIAL HOSPITAL, INC.",100,Dr. Lourdes V. Estevez,General,Level 2,"052-4804021 loc
6004-6024",emh@estevezhos pital.com/mlv.estz @gmail.com,4802135,9189247495,,,"ESTEVEZ MEMORIAL HOSPITAL, INC."
866,BICOL,ALBAY,Legazpi City,Rizal Street,PVT,AGO GENERAL HOSPITAL,40,Dr. Christopher    D. Gianan,General,Level 1,052-4811849,amec.bccm@yaho o.com,4811155,,,,AGO GENERAL HOSPITAL
867,BICOL,ALBAY,Legazpi City,"Imperial Court Subdivision, Rizal St., Legaspi City, Albay",PVT,"TANCHULING GENERAL HOSPITAL, INC.",50,Dr. Patricia Iris M. Tanchuling,General,Level 2,(052) 742 0099,"tghlegazpi@gmail
.com",,,,,"TANCHULING GENERAL HOSPITAL, INC."
868,BICOL,CAMARINES NORTE,,"Governor Panotes Avenue, Brgy. VII, Daet, Camarines Norte",PVT,DAET DOCTORS HOSPITAL INCORPORATED,72,"Dr. Victoria B. Gonzales, Mhca",General,Level 1,(054) 875-5592,ddhiofficial@gmai l.com,,,,,DAET DOCTORS HOSPITAL INCORPORATED
869,BICOL,CAMARINES NORTE,,"Vinzons Avenue, Barangay Lag-on, Daet, Camarines Norte",PVT,OUR LADY OF LOURDES HOSPITAL,50,"Dr. Abundio G. Palencia, Jr.",General,Level 2,054-7212664,"ollh65dch@yahoo
.com",7212210,,,,OUR LADY OF LOURDES HOSPITAL
870,BICOL,CAMARINES NORTE,,"Diversion Road, Camambugan, Daet, Camarines Norte",PVT,SANTISSIMA TRINIDAD HOSPITAL OF DAET,25,"Dr. Magdaleno A. Manugas, Jr.",General,Level 2,054-7210224,santissima_19@y ahoo.com,,,,,SANTISSIMA TRINIDAD HOSPITAL OF DAET
871,BICOL,CAMARINES NORTE,,"1328 Dasmariñas St., Brgy. 8, Daet, Camarines Norte",PVT,"LEON D. HERNANDEZ MEMORIAL HOSPITAL, INC.",114,Dr. Cielito R. Novero,General,Level 2,(054) 571 2811,ldhmh_docs@yah oo.com,,,,,"LEON D. HERNANDEZ MEMORIAL HOSPITAL, INC."
872,BICOL,CAMARINES NORTE,,"M. Roxas St., Poblacion, Sta. Elena, Camarines Norte",PVT,ROSARY OF VIRGIN MARY HOSPITAL,35,Dr. Noli D. Bayani,General,Level 1,054-8850764,rovimahospital@g mail.com,,,,,ROSARY OF VIRGIN MARY HOSPITAL
873,BICOL,CAMARINES SUR,,"Sta. Elena, Baras, Nabua, Camarines Sur",PVT,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR,36,Dr. Godofredo V. Belmonte,General,Level 1,(054) 288-1156,mmgcamsur@yah oo.com.ph,,9178093230,,,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE OF CAMARINES SUR
874,BICOL,CAMARINES SUR,,"San  Jose Street, Goa, Camarines Sur",PVT,"ST. JOHN HOSPITAL, INC. (GOA- NAGA CITY)",20,Dr. Ma. Teresita Panday,General,Level 1,(054)8812488,"st.johnhospitalinc
_goa@yahoo.com",,,,,"ST. JOHN HOSPITAL, INC. (GOA- NAGA CITY)"
875,BICOL,CAMARINES SUR,Naga City,"424 Dimasalang Street, San Francisco, Naga City, Camarines Sur",PVT,"DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL, INC.",15,Dr. Nilo A. Reazon,General,Level 1,54 4727887,dr.niloroahospital @yahoo.com,,,,,"DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL, INC."
876,BICOL,CAMARINES SUR,Naga City,"Central Business District II, Barangay Triangulo, Naga City, Camarines Sur",PVT,BICOL ACCESS HEALTH CENTRUM,50,Dr. Rosalita Amonte- Prado,General,Level 2,(054) 871- 3377/205-9033,bicolaccesshealth centrum2015@ya hoo.com.ph,4732243,,,,BICOL ACCESS HEALTH CENTRUM
877,BICOL,CAMARINES SUR,Naga City,"CBD2, Roxas Avenue, Diversion Road, Triangulo,
Naga City",PVT,NICC DOCTORS’ HOSPITAL,156,"Dr. Olivia T. Rances (new Medical Director
effective Oct.)",General,Level 2,054-4727252,niccdoctorshospit al@gmail.com,,,,,NICC DOCTORS’ HOSPITAL
878,BICOL,CAMARINES SUR,Naga City,"Panganiban Drive, Naga City, Camarines Sur",PVT,"ST. JOHN HOSPITAL, INC.",60,Dr. Jose Pierre A. Panday,General,Level 2,054-4738919,stjohnhosp72_na ga_4400@yahoo.c om,,,,,"ST. JOHN HOSPITAL, INC."
879,BICOL,CAMARINES SUR,Naga City,"Roxas Avenue, Triangulo, Naga City, Camarines Sur",PVT,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC.",150,Dr. Roberto A. Sarmiento,General,Level 3,"054-4724025-
30/8118060",mshospital2004@ yahoo.com/usihs dvphsoffice@yah oo.com,,,,,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC."
880,BICOL,CAMARINES SUR,Iriga City,"Hi-way 1, San Roque, Iriga City, Camarines Sur",PVT,"CHMSC LOURDES HOSPITAL
(formerly LOURDES HOSPITAL)",40,"Dr. Josefino S. Catangui, FPCS",General,Level 1,(054) 299-8606,lhiriga@yahoo.co m.ph,,9495881998,changed name,,"CHMSC LOURDES HOSPITAL
(formerly LOURDES HOSPITAL)"
881,BICOL,CAMARINES SUR,Iriga City,"029 Hiway 1, San Jose, Iriga City, Camarines Sur",PVT,OUR LADY MEDIATRIX HOSPITAL,50,Dr. Lynie I. Gonzales,General,Level 1,(054) 299-2666,mediatrixhospital @yahoo.com,,,,,OUR LADY MEDIATRIX HOSPITAL
882,BICOL,CAMARINES SUR,Iriga City,"Highway 1, San Jose, Iriga City, Camarines Sur",PVT,VILLANUEVA - TANCHULING MATERNITY AND GENERAL HOSPITAL,15,Dr. Ray P. Tanchuling,General,Level 1,(054) 299-2122,hrvtanchulinghos pital@gmail.com,,,,,VILLANUEVA - TANCHULING MATERNITY AND GENERAL HOSPITAL
883,BICOL,CAMARINES SUR,Iriga City,"Zone 2, Servants of Jesus Avenue, Francia, Iriga City",PVT,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC.",100,Dr. Pauline T. Kollin,General,Level 1,(054) 2991271,filipinas_stamariaj osefa@yahoo.co m,,,,,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC."
884,BICOL,CATANDUANES,,"E. Rafael St., Rawis, Virac, Catanduanes",PVT,"IMMACULATE HEART OF MARY HOSPITAL, INC.",36,Dr. Rommel P. Valen,General,Level 2,"09294246583/052-
8114250",hludette@yahoo.c om/aiovillena@ya hoo.com/ihmh_he art@yahoo.com,,,,,"IMMACULATE HEART OF MARY HOSPITAL, INC."
885,BICOL,CATANDUANES,,"Surtida St., Barangay Valencia, Virac, Catanduanes",PVT,"CATANDUANES DOCTORS HOSPITAL, INC.",60,Dr. Annabel J. Mata,General,Level 2,(052) 740-5441,information_cdhig mail.com,,"09209605208/09171
435844/0917503265
2/09285549677",,,"CATANDUANES DOCTORS HOSPITAL, INC."
886,BICOL,MASBATE,Masbate City,"Rosero St., Brgy.  Centro, Masbate City, Masbate",PVT,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,20,"Dr. Pantaleon K. Amadora, Jr.",General,Level 1,(056) 3335331,masbate_mmg@y ahoo.com,,,,,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE
887,BICOL,SORSOGON,Sorsogon City,"7852 Rizal St., Pio, Sorsogon City",PVT,"CHACON GENERAL HOSPITAL, INC.",18,Dr. Alberto Chacon,General,Level 1,,chacongeneralho spital@gmail.com,,9065630443,dec. 33-18,,"CHACON GENERAL HOSPITAL, INC."
888,BICOL,SORSOGON,Sorsogon City,"Pangpang, Sorsogon City",PVT,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,100,Dr. Rogelio G. Rivera,General,Level 2,,sorsogonmmg@y ahoo.com,,9154792094,,,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE
889,BICOL,SORSOGON,Sorsogon City,"Diversion Road, Cabid-an, Sorsogon City",PVT,"METRO HEALTH SPECIALISTS HOSPITAL, INC.",100,Dr. Khem G. Perez,General,Level 2,(056) 311 3047,metrohealthshi@y ahoo.com,,,,,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
890,WESTERN VISAYAS,AKLAN,,Kalibo,PVT,AKLAN COOPERATIVE MISSION HOSPITAL,50,Dr. Oscar J. Hilario,General,Level 1,"036-268-3855-
56/262-3925",ampc_acmh@yah oo.com,,,,,AKLAN COOPERATIVE MISSION HOSPITAL
891,WESTERN VISAYAS,AKLAN,,Kalibo,PVT,"SAINT JUDE'S HOSPITAL, INC.",25,Dr. Myrtle M. Pelayo,General,Level 1,"036-262-3290 /
262-5555",stjudehospital_kal ibo@yahoo.com,,,,,"SAINT JUDE'S HOSPITAL, INC."
892,WESTERN VISAYAS,AKLAN,,"Archbishop Gabriel M. Reyes St. cor. G. Pastrana St., Kalibo, Aklan",PVT,"SAINT GABRIEL MEDICAL CENTER, INC.",120,Dr. Jacinta S Legaspi,General,Level 2,036-2681623,stgabmedicalcent er@yahoo.com,,,,,"SAINT GABRIEL MEDICAL CENTER, INC."
893,WESTERN VISAYAS,AKLAN,,"Osmeña Avenue, Estancia, Kalibo, Aklan",PVT,PANAY HEALTH CARE MULTI- PURPOSE COOPERATIVE,100,Dr. Gilda L. Villanueva,General,Level 2,036-2681098,phcmpc@yahoo.c om.ph,,,,,PANAY HEALTH CARE MULTI- PURPOSE COOPERATIVE
894,WESTERN VISAYAS,AKLAN,,"Manoc-Manoc, Boracay Island, Malay, Aklan",PVT,"SAINT GABRIEL MEDICAL CENTER, INC.",30,Dr. Sebastian Luis L. Manuel,General,Level 1,036-288-9911,sgmcboracay@ya hoo.com,,,,,"SAINT GABRIEL MEDICAL CENTER, INC."
895,WESTERN VISAYAS,ANTIQUE,,"San Angel, San Jose, Antique",PVT,"ANTIQUE MEDICAL CENTER, INC.",105,"Sr. Ma. Teresita V. Parreño, Spc",General,Level 2,036-5408766,antiquemedicaLhr d@gmail.com,,,,,"ANTIQUE MEDICAL CENTER, INC."
896,WESTERN VISAYAS,CAPIZ,Roxas City,"Bryg. Lawaan, 1st District, Roxas City",PVT,"CAPIZ DOCTORS'  MULTI- PURPOSE  COOPERATIVE
(formerly CAPIZ DOCTORS' HOSPITAL)",94,Dr. Carmelo L. Deslate,General,Level 2,036-6215675,cdhospital1997@y ahoo.com,,,,,"CAPIZ DOCTORS'  MULTI- PURPOSE  COOPERATIVE
(formerly CAPIZ DOCTORS' HOSPITAL)"
897,WESTERN VISAYAS,CAPIZ,Roxas City,"Teodorica Ave., Banica, Roxas City, Capiz",PVT,"THE HEALTH CENTRUM, INC.",40,Dr. Abundio A. Balgos,General,Level 2,"036-6201023 loc
114/6219088",thehealthcentrum @gmail.com,6205457,,60-40 (11/23/2020),,"THE HEALTH CENTRUM, INC."
898,WESTERN VISAYAS,CAPIZ,Roxas City,"Roxas Avenue, Roxas City, Capiz",PVT,"CAPIZ EMMANUEL HOSPITAL, INC.",100,Rev. Dr. Melvin M. Mangana,General,Level 2,"036-
6210443/6214761",ceh_inc@yahoo.c om,6214761,,,,"CAPIZ EMMANUEL HOSPITAL, INC."
899,WESTERN VISAYAS,CAPIZ,Roxas City,"San Roque Extension, Roxas City, Capiz",PVT,ST. ANTHONY COLLEGE HOSPITAL,165,"Sr. Normita L. Guevara, D.C.",General,Level 2,036-6210431,sachroxas@yaho o.com,,,,,ST. ANTHONY COLLEGE HOSPITAL
900,WESTERN VISAYAS,ILOILO,,Barotac Viejo,PVT,"DON RAMON TUGBANG MEDICAL CENTER, INC.",38,Dr. Renerose Betita- Caborubias,General,Level 1,"033-362-0262 /
857-8936",drt_admn0201@y ahoo.com,,,,,"DON RAMON TUGBANG MEDICAL CENTER, INC."
901,,,,"Ayala Atria Park Dist., Don Donato Pison Ave., Brgy. San Rafael, Mandurriao, Iloilo",,,,,,,,qualimediloilo@q ualimed.com.ph,,,,,
902,WESTERN VISAYAS,ILOILO,,,PVT,QUALIMED HEALTH NETWORK,100,Dr. Nathaniel N Chan,General,Level 2,033-5014843,,,,,,QUALIMED HEALTH NETWORK
903,WESTERN VISAYAS,ILOILO,,"Felix Goriceta Ave., Balabag, 2nd District, Pavia, Iloilo",PVT,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,54,Dr. Giovanni A. Delos Reyes,General,Level 2,033-5068890,hmwch1@yahoo.c om,,,,,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
904,WESTERN VISAYAS,ILOILO,Iloilo City,"West Avenue, Taal, Molo, Iloilo City",PVT,"ILOILO DOCTORS HOSPITAL, INCORORATED",250,Dr. Alejandro Emmanuel Y. Rivera,General,Level 3,033-3377702,tal.adm@gmail.co m,"3350862/33
75763",,300 -250,,"ILOILO DOCTORS HOSPITAL, INCORORATED"
905,WESTERN VISAYAS,Iloilo,Iloilo City,"Onate Street, Onate Street, Mandurriao, Iloilo City",PVT,SEAMEN'S HOSPITAL-ILOILO,43,Dr. Arnold P. Liwag,General,Level 2,"033-
3213523/3972254","shosp_ilo@yahoo
.com",,,,,SEAMEN'S HOSPITAL-ILOILO
906,WESTERN VISAYAS,Iloilo,Iloilo City,"Locsin Street, Brgy. Tap- oc, Molo, Iloilo City, Iloilo",PVT,THE MEDICAL CITY - ILOILO,122,"Dr. Felix Ray P. Villa, Chief Exec Officer",General,Level 2,033-5001000,info@themedicalc ityiloilo.com,,,,,THE MEDICAL CITY - ILOILO
907,WESTERN VISAYAS,ILOILO,Iloilo City,"Mission Road, Jaro, Iloilo City, Iloilo",PVT,"ILOILO MISSION HOSPITAL, INC.",261,Dr. Elmer Q. Pedregosa,General,Level 3,033-32003215-19,docpedmd@yaho o.com,,,,,"ILOILO MISSION HOSPITAL, INC."
908,WESTERN VISAYAS,Iloilo,Iloilo  City,"Metropolis Ave. Brgy. Tagbak, Jaro, IloIlo City",PVT,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC.",110,Dr. Danilo A. Encarnacion,General,Level 2,033-327-1527,admin@metroiloil ohospital.com,,,,,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC."
909,WESTERN VISAYAS,ILOILO,Iloilo City,"General Luna Street, Brgy. Danao, Iloilo City",PVT,"ST. PAUL’S HOSPITAL OF ILOILO, INC.",180,"Sr. Rosamond Marie Abadesco, Md",General,Level 3,033-337241-49,sphiloilo@gmail.c om,3380676,,265-180 (6/23/2021),,"ST. PAUL’S HOSPITAL OF ILOILO, INC."
910,WESTERN VISAYAS,Iloilo,Iloilo City,"R.V. Bernardo Avenue, Brgy. San Rafael, Mandurriao, Iloilo City",PVT,MEDICUS MEDICAL CENTER CORPORATION,100,Dr. Marcelo N. Jaen,General,Level 2,"033-
3287777/3287701",medicusmedicalc enter@yahoo.com,,,,,MEDICUS MEDICAL CENTER CORPORATION
911,WESTERN VISAYAS,NEGROS OCCIDENTAL,,Manapla,PVT,DR. RAMON B. GUSTILO HOSPITAL,38,Dr. Ramon B. Gustilo,General,Level 1,none,als_060793@yaho,,,,,DR. RAMON B. GUSTILO HOSPITAL
912,WESTERN VISAYAS,NEGROS OCCIDENTAL,Bacolod City,"Araneta Highway, Pahanocoy, Bacolod City, Negros Occidental",PVT,"SOUTH BACOLOD GENERAL HOSPITAL AND MEDICAL CENTER, INC.",100,Dr. Rodolfo P. Nonato,General,Level 2,034-7042911-14,hrd@sbghmci.co m,,,,,"SOUTH BACOLOD GENERAL HOSPITAL AND MEDICAL CENTER, INC."
913,WESTERN VISAYAS,NEGROS OCCIDENTAL,Bacolod City,"Eroreco, LN Drive, Mandalagan, Bacolod City, Negros Occidental",PVT,BACOLOD QUEEN OF MERCY HOSPITAL,120,Dr. John P. Alejano,General,Level 2,"034-7080181/034-
4322887/4313207
/639338158498",@gmail.com/(gga y1423@yahoo.co m),,,,,BACOLOD QUEEN OF MERCY HOSPITAL
